jour_de_tirage;date_de_tirage;heure_de_tirage;date_de_forclusion;Numero;devise;
Mercredi;30/12/2009;midi;01/03/2010;1 052 331;eur;
Mardi   ;29/12/2009;soir;28/02/2010;3 285 846;eur;
Mardi   ;29/12/2009;midi;28/02/2010;6 152 853;eur;
Lundi   ;28/12/2009;soir;27/02/2010;0 622 729;eur;
Lundi   ;28/12/2009;midi;27/02/2010;9 383 634;eur;
Dimanche;27/12/2009;soir;26/02/2010;4 324 531;eur;
Dimanche;27/12/2009;midi;26/02/2010;4 129 738;eur;
Samedi  ;26/12/2009;soir;25/02/2010;4 699 602;eur;
Samedi  ;26/12/2009;midi;25/02/2010;7 953 269;eur;
Vendredi;25/12/2009;soir;24/02/2010;6 122 523;eur;
Vendredi;25/12/2009;midi;24/02/2010;1 943 276;eur;
Jeudi   ;24/12/2009;soir;23/02/2010;0 660 552;eur;
Jeudi   ;24/12/2009;midi;23/02/2010;5 593 893;eur;
Mercredi;23/12/2009;soir;22/02/2010;0 930 913;eur;
Mercredi;23/12/2009;midi;22/02/2010;4 876 941;eur;
Mardi   ;22/12/2009;soir;21/02/2010;8 514 627;eur;
Mardi   ;22/12/2009;midi;21/02/2010;5 134 162;eur;
Lundi   ;21/12/2009;soir;20/02/2010;9 843 318;eur;
Lundi   ;21/12/2009;midi;20/02/2010;6 059 980;eur;
Dimanche;20/12/2009;soir;19/02/2010;3 100 462;eur;
Dimanche;20/12/2009;midi;19/02/2010;5 924 753;eur;
Samedi  ;19/12/2009;soir;18/02/2010;0 911 498;eur;
Samedi  ;19/12/2009;midi;18/02/2010;3 926 846;eur;
Vendredi;18/12/2009;soir;17/02/2010;9 259 120;eur;
Vendredi;18/12/2009;midi;17/02/2010;2 421 944;eur;
Jeudi   ;17/12/2009;soir;16/02/2010;1 264 351;eur;
Jeudi   ;17/12/2009;midi;16/02/2010;0 883 445;eur;
Mercredi;16/12/2009;soir;15/02/2010;2 230 916;eur;
Mercredi;16/12/2009;midi;15/02/2010;4 215 530;eur;
Mardi   ;15/12/2009;soir;14/02/2010;0 098 362;eur;
Mardi   ;15/12/2009;midi;14/02/2010;8 830 237;eur;
Lundi   ;14/12/2009;soir;13/02/2010;2 891 268;eur;
Lundi   ;14/12/2009;midi;13/02/2010;8 336 719;eur;
Dimanche;13/12/2009;soir;12/02/2010;5 950 439;eur;
Dimanche;13/12/2009;midi;12/02/2010;2 066 707;eur;
Samedi  ;12/12/2009;soir;11/02/2010;8 787 773;eur;
Samedi  ;12/12/2009;midi;11/02/2010;7 526 023;eur;
Vendredi;11/12/2009;soir;10/02/2010;6 975 581;eur;
Vendredi;11/12/2009;midi;10/02/2010;2 483 837;eur;
Jeudi   ;10/12/2009;soir;09/02/2010;6 816 200;eur;
Jeudi   ;10/12/2009;midi;09/02/2010;2 630 191;eur;
Mercredi;09/12/2009;soir;08/02/2010;5 905 699;eur;
Mercredi;09/12/2009;midi;08/02/2010;5 795 219;eur;
Mardi   ;08/12/2009;soir;07/02/2010;7 695 673;eur;
Mardi   ;08/12/2009;midi;07/02/2010;9 897 907;eur;
Lundi   ;07/12/2009;soir;06/02/2010;9 684 688;eur;
Lundi   ;07/12/2009;midi;06/02/2010;5 754 526;eur;
Dimanche;06/12/2009;soir;05/02/2010;6 194 316;eur;
Dimanche;06/12/2009;midi;05/02/2010;6 179 840;eur;
Samedi  ;05/12/2009;soir;04/02/2010;8 482 462;eur;
Samedi  ;05/12/2009;midi;04/02/2010;3 696 798;eur;
Vendredi;04/12/2009;soir;03/02/2010;8 141 975;eur;
Vendredi;04/12/2009;midi;03/02/2010;6 088 269;eur;
Jeudi   ;03/12/2009;soir;02/02/2010;6 969 994;eur;
Jeudi   ;03/12/2009;midi;02/02/2010;2 901 080;eur;
Mercredi;02/12/2009;soir;01/02/2010;6 752 072;eur;
Mercredi;02/12/2009;midi;01/02/2010;0 159 352;eur;
Mardi   ;01/12/2009;soir;31/01/2010;2 490 383;eur;
Mardi   ;01/12/2009;midi;31/01/2010;5 445 132;eur;
Lundi   ;30/11/2009;soir;30/01/2010;2 428 765;eur;
Lundi   ;30/11/2009;midi;30/01/2010;7 523 812;eur;
Dimanche;29/11/2009;soir;29/01/2010;5 839 624;eur;
Dimanche;29/11/2009;midi;29/01/2010;1 106 019;eur;
Samedi  ;28/11/2009;soir;28/01/2010;2 499 762;eur;
Samedi  ;28/11/2009;midi;28/01/2010;2 032 655;eur;
Vendredi;27/11/2009;soir;27/01/2010;8 064 843;eur;
Vendredi;27/11/2009;midi;27/01/2010;4 941 681;eur;
Jeudi   ;26/11/2009;soir;26/01/2010;6 457 591;eur;
Jeudi   ;26/11/2009;midi;26/01/2010;3 006 195;eur;
Mercredi;25/11/2009;soir;25/01/2010;6 878 579;eur;
Mercredi;25/11/2009;midi;25/01/2010;6 314 195;eur;
Mardi   ;24/11/2009;soir;24/01/2010;2 877 712;eur;
Mardi   ;24/11/2009;midi;24/01/2010;1 719 360;eur;
Lundi   ;23/11/2009;soir;23/01/2010;5 462 288;eur;
Lundi   ;23/11/2009;midi;23/01/2010;2 231 793;eur;
Dimanche;22/11/2009;soir;22/01/2010;7 052 407;eur;
Dimanche;22/11/2009;midi;22/01/2010;0 517 603;eur;
Samedi  ;21/11/2009;soir;21/01/2010;3 974 245;eur;
Samedi  ;21/11/2009;midi;21/01/2010;5 251 306;eur;
Vendredi;20/11/2009;soir;20/01/2010;8 817 133;eur;
Vendredi;20/11/2009;midi;20/01/2010;9 920 180;eur;
Jeudi   ;19/11/2009;soir;19/01/2010;5 427 663;eur;
Jeudi   ;19/11/2009;midi;19/01/2010;5 917 705;eur;
Mercredi;18/11/2009;soir;18/01/2010;4 178 084;eur;
Mercredi;18/11/2009;midi;18/01/2010;4 817 433;eur;
Mardi   ;17/11/2009;soir;17/01/2010;1 817 277;eur;
Mardi   ;17/11/2009;midi;17/01/2010;2 532 220;eur;
Lundi   ;16/11/2009;soir;16/01/2010;2 686 263;eur;
Lundi   ;16/11/2009;midi;16/01/2010;5 465 351;eur;
Dimanche;15/11/2009;soir;15/01/2010;0 923 611;eur;
Dimanche;15/11/2009;midi;15/01/2010;1 782 059;eur;
Samedi  ;14/11/2009;soir;14/01/2010;4 405 047;eur;
Samedi  ;14/11/2009;midi;14/01/2010;6 542 116;eur;
Vendredi;13/11/2009;soir;13/01/2010;6 805 243;eur;
Vendredi;13/11/2009;midi;13/01/2010;4 070 726;eur;
Jeudi   ;12/11/2009;soir;12/01/2010;3 291 683;eur;
Jeudi   ;12/11/2009;midi;12/01/2010;3 917 780;eur;
Mercredi;11/11/2009;soir;11/01/2010;0 271 724;eur;
Mercredi;11/11/2009;midi;11/01/2010;1 854 219;eur;
Mardi   ;10/11/2009;soir;10/01/2010;1 040 606;eur;
Mardi   ;10/11/2009;midi;10/01/2010;9 363 873;eur;
Lundi   ;09/11/2009;soir;09/01/2010;5 969 092;eur;
Lundi   ;09/11/2009;midi;09/01/2010;2 355 318;eur;
Dimanche;08/11/2009;soir;08/01/2010;1 755 009;eur;
Dimanche;08/11/2009;midi;08/01/2010;6 119 305;eur;
Samedi  ;07/11/2009;soir;07/01/2010;0 846 385;eur;
Samedi  ;07/11/2009;midi;07/01/2010;1 563 740;eur;
Vendredi;06/11/2009;soir;06/01/2010;0 742 572;eur;
Vendredi;06/11/2009;midi;06/01/2010;9 271 146;eur;
Jeudi   ;05/11/2009;soir;05/01/2010;2 093 239;eur;
Jeudi   ;05/11/2009;midi;05/01/2010;1 678 390;eur;
Mercredi;04/11/2009;soir;04/01/2010;4 457 351;eur;
Mercredi;04/11/2009;midi;04/01/2010;9 817 432;eur;
Mardi   ;03/11/2009;soir;03/01/2010;2 294 185;eur;
Mardi   ;03/11/2009;midi;03/01/2010;2 668 301;eur;
Lundi   ;02/11/2009;soir;02/01/2010;8 261 588;eur;
Lundi   ;02/11/2009;midi;02/01/2010;2 863 441;eur;
Dimanche;01/11/2009;soir;01/01/2010;0 672 397;eur;
Dimanche;01/11/2009;midi;01/01/2010;0 678 702;eur;
Samedi  ;31/10/2009;soir;31/12/2009;9 499 570;eur;
Samedi  ;31/10/2009;midi;31/12/2009;1 982 414;eur;
Vendredi;30/10/2009;soir;30/12/2009;9 025 342;eur;
Vendredi;30/10/2009;midi;30/12/2009;1 088 576;eur;
Jeudi   ;29/10/2009;soir;29/12/2009;9 497 970;eur;
Jeudi   ;29/10/2009;midi;29/12/2009;2 401 765;eur;
Mercredi;28/10/2009;soir;28/12/2009;6 934 307;eur;
Mercredi;28/10/2009;midi;28/12/2009;7 788 114;eur;
Mardi   ;27/10/2009;soir;27/12/2009;3 570 514;eur;
Mardi   ;27/10/2009;midi;27/12/2009;6 574 286;eur;
Lundi   ;26/10/2009;soir;26/12/2009;6 168 702;eur;
Lundi   ;26/10/2009;midi;26/12/2009;4 750 565;eur;
Dimanche;25/10/2009;soir;25/12/2009;5 195 577;eur;
Dimanche;25/10/2009;midi;25/12/2009;0 118 170;eur;
Samedi  ;24/10/2009;soir;24/12/2009;7 253 315;eur;
Samedi  ;24/10/2009;midi;24/12/2009;4 044 799;eur;
Vendredi;23/10/2009;soir;23/12/2009;9 123 784;eur;
Vendredi;23/10/2009;midi;23/12/2009;7 540 013;eur;
Jeudi   ;22/10/2009;soir;22/12/2009;2 744 994;eur;
Jeudi   ;22/10/2009;midi;22/12/2009;5 130 090;eur;
Mercredi;21/10/2009;soir;21/12/2009;5 485 040;eur;
Mercredi;21/10/2009;midi;21/12/2009;7 200 622;eur;
Mardi   ;20/10/2009;soir;20/12/2009;1 018 926;eur;
Mardi   ;20/10/2009;midi;20/12/2009;1 865 181;eur;
Lundi   ;19/10/2009;soir;19/12/2009;4 404 462;eur;
Lundi   ;19/10/2009;midi;19/12/2009;2 335 080;eur;
Dimanche;18/10/2009;soir;18/12/2009;0 529 757;eur;
Dimanche;18/10/2009;midi;18/12/2009;9 346 266;eur;
Samedi  ;17/10/2009;soir;17/12/2009;2 650 944;eur;
Samedi  ;17/10/2009;midi;17/12/2009;3 930 640;eur;
Vendredi;16/10/2009;soir;16/12/2009;1 715 118;eur;
Vendredi;16/10/2009;midi;16/12/2009;3 225 334;eur;
Jeudi   ;15/10/2009;soir;15/12/2009;2 070 892;eur;
Jeudi   ;15/10/2009;midi;15/12/2009;0 510 823;eur;
Mercredi;14/10/2009;soir;14/12/2009;9 010 783;eur;
Mercredi;14/10/2009;midi;14/12/2009;2 152 687;eur;
Mardi   ;13/10/2009;soir;13/12/2009;6 923 932;eur;
Mardi   ;13/10/2009;midi;13/12/2009;1 395 917;eur;
Lundi   ;12/10/2009;soir;12/12/2009;8 404 236;eur;
Lundi   ;12/10/2009;midi;12/12/2009;0 017 326;eur;
Dimanche;11/10/2009;soir;11/12/2009;5 814 651;eur;
Dimanche;11/10/2009;midi;11/12/2009;9 373 720;eur;
Samedi  ;10/10/2009;soir;10/12/2009;0 851 040;eur;
Samedi  ;10/10/2009;midi;10/12/2009;3 712 434;eur;
Vendredi;09/10/2009;soir;09/12/2009;7 326 838;eur;
Vendredi;09/10/2009;midi;09/12/2009;5 519 781;eur;
Jeudi   ;08/10/2009;soir;08/12/2009;0 033 830;eur;
Jeudi   ;08/10/2009;midi;08/12/2009;9 913 021;eur;
Mercredi;07/10/2009;soir;07/12/2009;4 743 257;eur;
Mercredi;07/10/2009;midi;07/12/2009;3 910 499;eur;
Mardi   ;06/10/2009;soir;06/12/2009;5 709 565;eur;
Mardi   ;06/10/2009;midi;06/12/2009;6 761 742;eur;
Lundi   ;05/10/2009;soir;05/12/2009;8 630 497;eur;
Lundi   ;05/10/2009;midi;05/12/2009;5 847 565;eur;
Dimanche;04/10/2009;soir;04/12/2009;5 004 570;eur;
Dimanche;04/10/2009;midi;04/12/2009;7 843 930;eur;
Samedi  ;03/10/2009;soir;03/12/2009;2 166 746;eur;
Samedi  ;03/10/2009;midi;03/12/2009;0 361 595;eur;
Vendredi;02/10/2009;soir;02/12/2009;3 121 160;eur;
Vendredi;02/10/2009;midi;02/12/2009;1 156 947;eur;
Jeudi   ;01/10/2009;soir;01/12/2009;6 158 459;eur;
Jeudi   ;01/10/2009;midi;01/12/2009;4 135 891;eur;
Mercredi;30/09/2009;soir;30/11/2009;9 984 647;eur;
Mercredi;30/09/2009;midi;30/11/2009;4 677 254;eur;
Mardi   ;29/09/2009;soir;29/11/2009;7 793 504;eur;
Mardi   ;29/09/2009;midi;29/11/2009;7 474 978;eur;
Lundi   ;28/09/2009;soir;28/11/2009;5 995 508;eur;
Lundi   ;28/09/2009;midi;28/11/2009;7 105 287;eur;
Dimanche;27/09/2009;soir;27/11/2009;1 647 495;eur;
Dimanche;27/09/2009;midi;27/11/2009;3 143 001;eur;
Samedi  ;26/09/2009;soir;26/11/2009;0 634 452;eur;
Samedi  ;26/09/2009;midi;26/11/2009;4 603 613;eur;
Vendredi;25/09/2009;soir;25/11/2009;8 610 403;eur;
Vendredi;25/09/2009;midi;25/11/2009;2 010 355;eur;
Jeudi   ;24/09/2009;soir;24/11/2009;5 129 575;eur;
Jeudi   ;24/09/2009;midi;24/11/2009;4 262 438;eur;
Mercredi;23/09/2009;soir;23/11/2009;2 652 393;eur;
Mercredi;23/09/2009;midi;23/11/2009;8 341 543;eur;
Mardi   ;22/09/2009;soir;22/11/2009;3 822 191;eur;
Mardi   ;22/09/2009;midi;22/11/2009;7 638 405;eur;
Lundi   ;21/09/2009;soir;21/11/2009;6 402 434;eur;
Lundi   ;21/09/2009;midi;21/11/2009;9 118 140;eur;
Dimanche;20/09/2009;soir;20/11/2009;4 101 727;eur;
Dimanche;20/09/2009;midi;20/11/2009;2 446 201;eur;
Samedi  ;19/09/2009;soir;19/11/2009;5 798 145;eur;
Samedi  ;19/09/2009;midi;19/11/2009;0 208 817;eur;
Vendredi;18/09/2009;soir;18/11/2009;4 741 168;eur;
Vendredi;18/09/2009;midi;18/11/2009;4 492 994;eur;
Jeudi   ;17/09/2009;soir;17/11/2009;8 569 858;eur;
Jeudi   ;17/09/2009;midi;17/11/2009;5 406 083;eur;
Mercredi;16/09/2009;soir;16/11/2009;6 442 821;eur;
Mercredi;16/09/2009;midi;16/11/2009;2 621 406;eur;
Mardi   ;15/09/2009;soir;15/11/2009;1 199 505;eur;
Mardi   ;15/09/2009;midi;15/11/2009;9 570 218;eur;
Lundi   ;14/09/2009;soir;14/11/2009;3 585 265;eur;
Lundi   ;14/09/2009;midi;14/11/2009;9 049 218;eur;
Dimanche;13/09/2009;soir;13/11/2009;9 566 826;eur;
Dimanche;13/09/2009;midi;13/11/2009;7 821 137;eur;
Samedi  ;12/09/2009;soir;12/11/2009;8 333 849;eur;
Samedi  ;12/09/2009;midi;12/11/2009;3 059 587;eur;
Vendredi;11/09/2009;soir;11/11/2009;2 278 566;eur;
Vendredi;11/09/2009;midi;11/11/2009;6 305 083;eur;
Jeudi   ;10/09/2009;soir;10/11/2009;9 379 326;eur;
Jeudi   ;10/09/2009;midi;10/11/2009;2 468 719;eur;
Mercredi;09/09/2009;soir;09/11/2009;3 935 180;eur;
Mercredi;09/09/2009;midi;09/11/2009;9 093 241;eur;
Mardi   ;08/09/2009;soir;08/11/2009;6 992 933;eur;
Mardi   ;08/09/2009;midi;08/11/2009;0 412 868;eur;
Lundi   ;07/09/2009;soir;07/11/2009;3 558 850;eur;
Lundi   ;07/09/2009;midi;07/11/2009;6 013 714;eur;
Dimanche;06/09/2009;soir;06/11/2009;6 615 488;eur;
Dimanche;06/09/2009;midi;06/11/2009;4 503 672;eur;
Samedi  ;05/09/2009;soir;05/11/2009;0 439 830;eur;
Samedi  ;05/09/2009;midi;05/11/2009;9 907 482;eur;
Vendredi;04/09/2009;soir;04/11/2009;4 708 563;eur;
Vendredi;04/09/2009;midi;04/11/2009;1 185 480;eur;
Jeudi   ;03/09/2009;soir;03/11/2009;7 956 209;eur;
Jeudi   ;03/09/2009;midi;03/11/2009;9 901 591;eur;
Mercredi;02/09/2009;soir;02/11/2009;9 843 701;eur;
Mercredi;02/09/2009;midi;02/11/2009;1 701 095;eur;
Mardi   ;01/09/2009;soir;01/11/2009;4 953 336;eur;
Mardi   ;01/09/2009;midi;01/11/2009;3 924 862;eur;
Lundi   ;31/08/2009;soir;31/10/2009;3 511 075;eur;
Lundi   ;31/08/2009;midi;31/10/2009;0 240 427;eur;
Dimanche;30/08/2009;soir;30/10/2009;0 620 832;eur;
Dimanche;30/08/2009;midi;30/10/2009;4 770 272;eur;
Samedi  ;29/08/2009;soir;29/10/2009;2 382 646;eur;
Samedi  ;29/08/2009;midi;29/10/2009;2 716 321;eur;
Vendredi;28/08/2009;soir;28/10/2009;8 939 862;eur;
Vendredi;28/08/2009;midi;28/10/2009;6 435 147;eur;
Jeudi   ;27/08/2009;soir;27/10/2009;3 659 159;eur;
Jeudi   ;27/08/2009;midi;27/10/2009;0 313 757;eur;
Mercredi;26/08/2009;soir;26/10/2009;4 752 174;eur;
Mercredi;26/08/2009;midi;26/10/2009;8 259 886;eur;
Mardi   ;25/08/2009;soir;25/10/2009;0 491 024;eur;
Mardi   ;25/08/2009;midi;25/10/2009;0 347 278;eur;
Lundi   ;24/08/2009;soir;24/10/2009;2 420 061;eur;
Lundi   ;24/08/2009;midi;24/10/2009;0 278 199;eur;
Dimanche;23/08/2009;soir;23/10/2009;8 702 042;eur;
Dimanche;23/08/2009;midi;23/10/2009;7 937 864;eur;
Samedi  ;22/08/2009;soir;22/10/2009;4 458 749;eur;
Samedi  ;22/08/2009;midi;22/10/2009;1 799 281;eur;
Vendredi;21/08/2009;soir;21/10/2009;8 449 293;eur;
Vendredi;21/08/2009;midi;21/10/2009;5 599 557;eur;
Jeudi   ;20/08/2009;soir;20/10/2009;1 695 705;eur;
Jeudi   ;20/08/2009;midi;20/10/2009;1 669 271;eur;
Mercredi;19/08/2009;soir;19/10/2009;6 434 064;eur;
Mercredi;19/08/2009;midi;19/10/2009;1 200 023;eur;
Mardi   ;18/08/2009;soir;18/10/2009;1 437 450;eur;
Mardi   ;18/08/2009;midi;18/10/2009;0 259 943;eur;
Lundi   ;17/08/2009;soir;17/10/2009;2 029 933;eur;
Lundi   ;17/08/2009;midi;17/10/2009;3 323 168;eur;
Dimanche;16/08/2009;soir;16/10/2009;5 926 225;eur;
Dimanche;16/08/2009;midi;16/10/2009;7 553 075;eur;
Samedi  ;15/08/2009;soir;15/10/2009;9 392 848;eur;
Samedi  ;15/08/2009;midi;15/10/2009;1 464 325;eur;
Vendredi;14/08/2009;soir;14/10/2009;5 026 540;eur;
Vendredi;14/08/2009;midi;14/10/2009;7 303 263;eur;
Jeudi   ;13/08/2009;soir;13/10/2009;7 458 369;eur;
Jeudi   ;13/08/2009;midi;13/10/2009;8 936 254;eur;
Mercredi;12/08/2009;soir;12/10/2009;8 376 543;eur;
Mercredi;12/08/2009;midi;12/10/2009;1 533 454;eur;
Mardi   ;11/08/2009;soir;11/10/2009;5 313 622;eur;
Mardi   ;11/08/2009;midi;11/10/2009;3 732 882;eur;
Lundi   ;10/08/2009;soir;10/10/2009;6 659 457;eur;
Lundi   ;10/08/2009;midi;10/10/2009;7 593 186;eur;
Dimanche;09/08/2009;soir;09/10/2009;9 603 619;eur;
Dimanche;09/08/2009;midi;09/10/2009;2 062 479;eur;
Samedi  ;08/08/2009;soir;08/10/2009;0 151 147;eur;
Samedi  ;08/08/2009;midi;08/10/2009;0 385 542;eur;
Vendredi;07/08/2009;soir;07/10/2009;2 332 854;eur;
Vendredi;07/08/2009;midi;07/10/2009;6 216 572;eur;
Jeudi   ;06/08/2009;soir;06/10/2009;8 400 952;eur;
Jeudi   ;06/08/2009;midi;06/10/2009;9 673 867;eur;
Mercredi;05/08/2009;soir;05/10/2009;8 053 249;eur;
Mercredi;05/08/2009;midi;05/10/2009;1 148 288;eur;
Mardi   ;04/08/2009;soir;04/10/2009;1 436 714;eur;
Mardi   ;04/08/2009;midi;04/10/2009;5 141 770;eur;
Lundi   ;03/08/2009;soir;03/10/2009;8 579 938;eur;
Lundi   ;03/08/2009;midi;03/10/2009;4 550 821;eur;
Dimanche;02/08/2009;soir;02/10/2009;3 050 843;eur;
Dimanche;02/08/2009;midi;02/10/2009;8 551 186;eur;
Samedi  ;01/08/2009;soir;01/10/2009;1 554 892;eur;
Samedi  ;01/08/2009;midi;01/10/2009;5 759 948;eur;
Vendredi;31/07/2009;soir;30/09/2009;2 647 658;eur;
Vendredi;31/07/2009;midi;30/09/2009;7 800 483;eur;
Jeudi   ;30/07/2009;soir;29/09/2009;8 893 195;eur;
Jeudi   ;30/07/2009;midi;29/09/2009;4 759 932;eur;
Mercredi;29/07/2009;soir;28/09/2009;2 491 017;eur;
Mercredi;29/07/2009;midi;28/09/2009;6 178 507;eur;
Mardi   ;28/07/2009;soir;27/09/2009;2 857 981;eur;
Mardi   ;28/07/2009;midi;27/09/2009;6 675 249;eur;
Lundi   ;27/07/2009;soir;26/09/2009;2 093 840;eur;
Lundi   ;27/07/2009;midi;26/09/2009;7 249 080;eur;
Dimanche;26/07/2009;soir;25/09/2009;2 570 869;eur;
Dimanche;26/07/2009;midi;25/09/2009;7 080 882;eur;
Samedi  ;25/07/2009;soir;24/09/2009;0 662 792;eur;
Samedi  ;25/07/2009;midi;24/09/2009;2 099 847;eur;
Vendredi;24/07/2009;soir;23/09/2009;3 098 994;eur;
Vendredi;24/07/2009;midi;23/09/2009;6 168 914;eur;
Jeudi   ;23/07/2009;soir;22/09/2009;3 200 666;eur;
Jeudi   ;23/07/2009;midi;22/09/2009;4 144 485;eur;
Mercredi;22/07/2009;soir;21/09/2009;6 535 825;eur;
Mercredi;22/07/2009;midi;21/09/2009;8 278 124;eur;
Mardi   ;21/07/2009;soir;20/09/2009;0 781 641;eur;
Mardi   ;21/07/2009;midi;20/09/2009;5 806 067;eur;
Lundi   ;20/07/2009;soir;19/09/2009;9 142 538;eur;
Lundi   ;20/07/2009;midi;19/09/2009;9 579 711;eur;
Dimanche;19/07/2009;soir;18/09/2009;4 098 128;eur;
Dimanche;19/07/2009;midi;18/09/2009;1 751 096;eur;
Samedi  ;18/07/2009;soir;17/09/2009;9 583 504;eur;
Samedi  ;18/07/2009;midi;17/09/2009;3 033 077;eur;
Vendredi;17/07/2009;soir;16/09/2009;2 096 759;eur;
Vendredi;17/07/2009;midi;16/09/2009;4 667 575;eur;
Jeudi   ;16/07/2009;soir;15/09/2009;4 250 108;eur;
Jeudi   ;16/07/2009;midi;15/09/2009;4 475 677;eur;
Mercredi;15/07/2009;soir;14/09/2009;7 785 981;eur;
Mercredi;15/07/2009;midi;14/09/2009;6 153 684;eur;
Mardi   ;14/07/2009;soir;13/09/2009;4 097 259;eur;
Mardi   ;14/07/2009;midi;13/09/2009;8 988 867;eur;
Lundi   ;13/07/2009;soir;12/09/2009;8 597 701;eur;
Lundi   ;13/07/2009;midi;12/09/2009;2 256 398;eur;
Dimanche;12/07/2009;soir;11/09/2009;8 252 622;eur;
Dimanche;12/07/2009;midi;11/09/2009;1 719 883;eur;
Samedi  ;11/07/2009;soir;10/09/2009;4 361 133;eur;
Samedi  ;11/07/2009;midi;10/09/2009;4 946 975;eur;
Vendredi;10/07/2009;soir;09/09/2009;8 365 615;eur;
Vendredi;10/07/2009;midi;09/09/2009;9 910 137;eur;
Jeudi   ;09/07/2009;soir;08/09/2009;2 324 244;eur;
Jeudi   ;09/07/2009;midi;08/09/2009;7 262 975;eur;
Mercredi;08/07/2009;soir;07/09/2009;4 544 004;eur;
Mercredi;08/07/2009;midi;07/09/2009;4 721 463;eur;
Mardi   ;07/07/2009;soir;06/09/2009;8 718 120;eur;
Mardi   ;07/07/2009;midi;06/09/2009;4 666 280;eur;
Lundi   ;06/07/2009;soir;05/09/2009;7 246 036;eur;
Lundi   ;06/07/2009;midi;05/09/2009;9 260 626;eur;
Dimanche;05/07/2009;soir;04/09/2009;0 913 375;eur;
Dimanche;05/07/2009;midi;04/09/2009;7 590 142;eur;
Samedi  ;04/07/2009;soir;03/09/2009;3 265 333;eur;
Samedi  ;04/07/2009;midi;03/09/2009;1 683 666;eur;
Vendredi;03/07/2009;soir;02/09/2009;6 384 369;eur;
Vendredi;03/07/2009;midi;02/09/2009;4 318 201;eur;
Jeudi   ;02/07/2009;soir;01/09/2009;2 964 172;eur;
Jeudi   ;02/07/2009;midi;01/09/2009;5 029 310;eur;
Mercredi;01/07/2009;soir;31/08/2009;2 130 480;eur;
Mercredi;01/07/2009;midi;31/08/2009;9 208 038;eur;
Mardi   ;30/06/2009;soir;30/08/2009;8 618 669;eur;
Mardi   ;30/06/2009;midi;30/08/2009;8 756 469;eur;
Lundi   ;29/06/2009;soir;29/08/2009;9 016 872;eur;
Lundi   ;29/06/2009;midi;29/08/2009;8 768 834;eur;
Dimanche;28/06/2009;soir;28/08/2009;7 593 741;eur;
Dimanche;28/06/2009;midi;28/08/2009;7 194 815;eur;
Samedi  ;27/06/2009;soir;27/08/2009;8 507 730;eur;
Samedi  ;27/06/2009;midi;27/08/2009;2 356 302;eur;
Vendredi;26/06/2009;soir;26/08/2009;6 858 867;eur;
Vendredi;26/06/2009;midi;26/08/2009;4 488 233;eur;
Jeudi   ;25/06/2009;soir;25/08/2009;1 805 350;eur;
Jeudi   ;25/06/2009;midi;25/08/2009;1 450 853;eur;
Mercredi;24/06/2009;soir;24/08/2009;4 441 962;eur;
Mercredi;24/06/2009;midi;24/08/2009;3 197 116;eur;
Mardi   ;23/06/2009;soir;23/08/2009;7 500 479;eur;
Mardi   ;23/06/2009;midi;23/08/2009;1 821 688;eur;
Lundi   ;22/06/2009;soir;22/08/2009;4 492 197;eur;
Lundi   ;22/06/2009;midi;22/08/2009;0 519 159;eur;
Dimanche;21/06/2009;soir;21/08/2009;3 198 567;eur;
Dimanche;21/06/2009;midi;21/08/2009;1 399 486;eur;
Samedi  ;20/06/2009;soir;20/08/2009;6 218 320;eur;
Samedi  ;20/06/2009;midi;20/08/2009;1 088 298;eur;
Vendredi;19/06/2009;soir;19/08/2009;5 159 858;eur;
Vendredi;19/06/2009;midi;19/08/2009;0 411 643;eur;
Jeudi   ;18/06/2009;soir;18/08/2009;6 350 354;eur;
Jeudi   ;18/06/2009;midi;18/08/2009;5 928 167;eur;
Mercredi;17/06/2009;soir;17/08/2009;0 468 337;eur;
Mercredi;17/06/2009;midi;17/08/2009;8 732 936;eur;
Mardi   ;16/06/2009;soir;16/08/2009;0 153 781;eur;
Mardi   ;16/06/2009;midi;16/08/2009;3 098 593;eur;
Lundi   ;15/06/2009;soir;15/08/2009;7 700 185;eur;
Lundi   ;15/06/2009;midi;15/08/2009;4 984 848;eur;
Dimanche;14/06/2009;soir;14/08/2009;0 152 333;eur;
Dimanche;14/06/2009;midi;14/08/2009;3 703 427;eur;
Samedi  ;13/06/2009;soir;13/08/2009;5 681 945;eur;
Samedi  ;13/06/2009;midi;13/08/2009;8 509 842;eur;
Vendredi;12/06/2009;soir;12/08/2009;8 641 272;eur;
Vendredi;12/06/2009;midi;12/08/2009;9 095 292;eur;
Jeudi   ;11/06/2009;soir;11/08/2009;8 222 704;eur;
Jeudi   ;11/06/2009;midi;11/08/2009;4 995 838;eur;
Mercredi;10/06/2009;soir;10/08/2009;0 478 758;eur;
Mercredi;10/06/2009;midi;10/08/2009;0 998 601;eur;
Mardi   ;09/06/2009;soir;09/08/2009;0 906 270;eur;
Mardi   ;09/06/2009;midi;09/08/2009;1 189 449;eur;
Lundi   ;08/06/2009;soir;08/08/2009;1 648 798;eur;
Lundi   ;08/06/2009;midi;08/08/2009;5 092 806;eur;
Dimanche;07/06/2009;soir;07/08/2009;2 219 244;eur;
Dimanche;07/06/2009;midi;07/08/2009;0 166 844;eur;
Samedi  ;06/06/2009;soir;06/08/2009;1 568 406;eur;
